timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1706190013937,3793,getUserSpecificPermissions,200,OK,15 users-parallel 1-4,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,3793,0,2415
1706190013941,3792,getUserSpecificPermissions,200,OK,15 users-parallel 1-10,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,3792,0,2411
1706190013951,4346,getUserSpecificPermissions,200,OK,15 users-parallel 1-15,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,4346,0,3239
1706190013939,4389,getUserSpecificPermissions,200,OK,15 users-parallel 1-6,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,4389,0,3237
1706190013944,4410,getUserSpecificPermissions,200,OK,15 users-parallel 1-8,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,4410,0,3262
1706190013928,4450,getUserSpecificPermissions,200,OK,15 users-parallel 1-1,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,4450,0,3290
1706190013949,4446,getUserSpecificPermissions,200,OK,15 users-parallel 1-12,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,4446,0,3249
1706190013930,4465,getUserSpecificPermissions,200,OK,15 users-parallel 1-3,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,4465,0,3263
1706190017734,678,getUserOrganisationList,200,OK,15 users-parallel 1-4,text,true,,2803,3265,15,15,https://apis.dna-staging.hashedin.com/org_directory/gql/,678,0,0
1706190017737,724,getUserOrganisationList,200,OK,15 users-parallel 1-10,text,true,,2781,3265,15,15,https://apis.dna-staging.hashedin.com/org_directory/gql/,724,0,0
1706190013949,5100,getUserSpecificPermissions,200,OK,15 users-parallel 1-9,text,true,,877,3069,15,15,https://apis.dna-staging.hashedin.com/pulse/gql/,5100,0,3269
1706190018298,775,getUserOrganisationList,200,OK,15 users-parallel 1-15,text,true,,2803,3265,15,15,https://apis.dna-staging.hashedin.com/org_directory/gql/,775,0,0
1706190018329,915,getUserOrganisationList,200,OK,15 users-parallel 1-6,text,true,,2779,3265,15,15,https://apis.dna-staging.hashedin.com/org_directory/gql/,915,0,0
1706190018378,932,getUserOrganisationList,200,OK,15 users-parallel 1-1,text,true,,2781,3265,15,15,https://apis.dna-staging.hashedin.com/org_directory/gql/,932,0,0
